format,row_no,brief_id,title,role,industry,jtbd,execution_status,session_id,session_url,share_status,share_id,share_url,missing_fields,repair_action
html,54,ce98f261-f9e4-4c9e-963d-f9ad05c8d580,Which prior-art fields create the most significant patent risks for software-defined vehicles?,in_house_ip_legal,automotive,"[""prior_art""]",completed,sess_db09b95cd14c4071,https://eureka.patsnap.com/ai-search/sess_db09b95cd14c4071?from=rd-home&start_from=eureka_landingpage,submission_unknown,,,share_url,retry_share_only
report,3276,7bfd0df9-0921-437b-ab8e-5c09035de0ab,Which AI applications could help products respond appropriately to changing contexts of use?,rd_engineer,other,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3277,fa9037a1-5d92-4124-8bb1-d9be0f4ebef1,Which AI applications could support user decisions through product features that explain options and trade-offs?,rd_engineer,other,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3278,f715fab3-f593-4653-a837-0455752e5ba0,Where could AI-enabled product features help users reduce resource consumption during use?,rd_engineer,other,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3279,c80bea93-c092-4102-bba3-04614336a372,Which AI applications could turn product troubleshooting needs into useful self-service feature concepts?,rd_engineer,other,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3280,a45fcf5b-f440-457c-837e-54576bcc6b7f,Which AI applications could help designers test early product concepts against user needs before detailed design?,rd_engineer,other,"[""product_ideas""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3281,fd91bcd3-f663-470e-adf0-61921d735de1,When are emerging technologies mature enough to warrant further validation for product-design use?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3282,b7ad29e0-197f-4787-ade0-eee5e5255997,Under what conditions is improving several product functions at once technically feasible?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3283,26d9bd0b-e041-4131-84f1-62a5f70fae3c,When does proof-of-concept evidence justify further validation of a product-design direction?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3284,5bcc8c3e-1a35-471f-bcbc-26cae0f6e9da,When is introducing new product functionality compatible with existing interfaces and technical dependencies?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3285,2703750c-8578-4dbb-828f-330112a09029,Under what conditions can product-design improvements remain feasible across varied operating environments?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3286,a84963ce-d52d-487a-a5e4-5f4245398717,When are product-design changes intended to extend service life technically feasible?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3287,ab13bad6-1490-4420-af23-fff61e3759cd,Under what conditions can new product-design concepts be manufactured without losing their intended functions?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3288,b45441cd-8f85-4740-8226-306aeb6650d1,When can product-design changes reduce resource demand without compromising required performance?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3289,2c7e07d7-c519-4988-95c8-c4404e34ef7b,Under what conditions are product-design changes for easier maintenance technically feasible?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3290,b2b1fbf2-b0d4-4fec-9e58-6a2355bb7b79,When is a product-design direction technically feasible given safety requirements and foreseeable misuse?,rd_engineer,other,"[""technical_feasibility""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3291,7c3beb65-4691-4f39-a088-a8677cb9e4ed,"Which AI applications can help turn ambiguous product needs into clear, traceable design requirements?",rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3292,143557f4-0c11-443c-9fc5-e1f6c6a67976,Where can AI help product designers find and adapt relevant engineering knowledge instead of repeating prior work?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3293,b9663065-2aba-43bd-993c-95049483aed5,Which AI applications can broaden early product concept exploration while keeping proposed ideas tied to requirements?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3295,0a1acebe-b781-4b4a-a2fe-de07a90f6a6e,Where can AI reduce the effort of engineering simulation while preserving useful evidence for product-design decisions?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3296,8af37b3e-97f2-493f-b8e7-69423c4fee1f,Which AI applications can help detect inconsistencies between product specifications and design representations?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3297,a616da8e-eef4-4ffc-a083-37407772be5b,Which AI applications can help product designers identify manufacturability concerns before designs are released?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3298,858a50b2-a91e-4985-a6e2-f0c4862f16ba,Where can AI help product designers identify usability concerns early enough to inform design choices?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3299,48a41c93-7f15-4561-b58d-7f6874b759b3,Which AI applications can help product designers find gaps in verification coverage before design approval?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3300,5ac104f4-6642-4b24-9d8c-c84c5460c3a5,Which AI applications can help product designers trace the consequences of proposed design changes?,rd_engineer,other,"[""technical_solutions""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3301,966b91e3-0ae9-4140-9685-f50989766862,What emerging research directions could improve energy efficiency across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3302,9733e1ee-090e-4467-93fe-d66e45a6be3d,Which research directions are emerging for reducing lifecycle environmental impacts across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3303,5d14da7f-2f9c-4d99-90f4-3e157a56f7b7,How are AI-assisted discovery and engineering methods evolving across automotive research?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3304,f632a4b0-78a5-425e-83c4-067ed6a94b7d,What new research directions are connecting simulation and physical experimentation across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3305,944eb07b-cb74-480a-a76c-3ee8287bbf1c,Which emerging research approaches could strengthen safety assurance across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3306,5c051f7e-0bb5-48eb-9560-457be1156644,What emerging human-factors research could improve interactions with automotive technologies?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3307,f0ee411f-2265-451c-b47f-a59f58fc7e29,How are cybersecurity and privacy research directions evolving across the automotive technology lifecycle?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3308,07961b07-0879-4c35-b816-8d6ded6f1a3b,Which research trends could improve durability and service-life prediction across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3309,969d21c8-8810-41ed-b5a8-067be5bd6b41,What emerging research directions could improve interoperability across the automotive industry?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3310,dfad93c7-2dcc-4f58-9ed3-b640df7dfc4e,Which emerging research approaches could help automotive technologies move from laboratory results to scalable use?,researcher,automotive,"[""new_research_fields""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3311,a4c66d97-c85d-44eb-9925-bdf7b0bf934c,Which research tasks could help map changing priorities across the automotive industry's major technology fields?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3312,a3a6cc53-adb1-4525-8160-ea7615fe5b02,What research options could clarify how technology maturity is changing across the automotive industry?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3313,e95f2249-1f6b-4391-9931-6f8c1ad7f50e,Which research tasks could track growing connections between technology fields across the automotive industry?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3314,f903ff7f-bbc8-4be8-afc0-7d90e3c80d62,How could research tasks compare technology trends across lifecycle stages in the automotive industry?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3315,f657d69f-a40f-4483-82c4-9f5d2966d0c5,Which research options could reveal how technologies are spreading across automotive application areas?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3316,ec51b4a9-df9c-4244-b712-60eb86aa6112,What research tasks could track changing technical barriers and improvement directions across the automotive industry?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3317,d69cb589-c679-4b3a-84d9-983681f0d62f,Which research tasks could distinguish emerging automotive technology areas from short-lived bursts of attention?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3318,85e94308-eacd-42ea-b67a-a567cf4abb90,What research options could examine where evidence sources agree or diverge on automotive technology trends?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3319,4a9fb0e6-efa4-48ad-addb-d0021ac0bebd,Which research tasks could track how collaboration patterns are changing the automotive technology landscape?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3320,d9e37c09-7c63-4863-b8b3-037f8a93d167,What research tasks could explore plausible next directions in the automotive industry's technology landscape?,researcher,automotive,"[""other""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3321,e7a9addc-24f1-4c2c-9918-a1ba19d846a0,How has the balance of patent activity across major automotive technology clusters changed?,researcher,automotive,"[""patents_literature""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3322,7f9c216d-01f1-4174-95eb-57c4f2ff6238,Which emerging research areas are gaining visibility in the automotive patent landscape?,researcher,automotive,"[""patents_literature""]",failed,,,pending,,,session_url|share_url,retry_failed
report,3323,9e903295-a15c-46cc-8b9e-6cd723ce4419,How is the mix of major rights holders and new entrants changing across automotive patent portfolios?,researcher,automotive,"[""patents_literature""]",failed,,,pending,,,session_url|share_url,retry_failed
